lcl|NC_030664.1_cds_XP_017648906.1_215	1320	2	0
lcl|NC_030664.1_cds_XP_017648913.1_216	1251	2	0
lcl|NC_030664.1_cds_XP_017648944.1_217	768	59	0
lcl|NC_030664.1_cds_XP_017648885.1_218	2952	501	0
lcl|NC_030664.1_cds_XP_017611982.1_220	840	386	0
lcl|NC_030664.1_cds_XP_017611970.1_222	2271	37	0
lcl|NC_030664.1_cds_XP_017627049.1_223	699	558	0
lcl|NC_030664.1_cds_XP_017608870.1_224	3030	218	0
lcl|NC_030664.1_cds_XP_017626150.1_225	1782	19	0
lcl|NC_030664.1_cds_XP_017644867.1_226	876	32	0
lcl|NC_030664.1_cds_XP_017629734.1_227	1662	0	0
lcl|NC_030664.1_cds_XP_017642922.1_228	837	174	0
lcl|NC_030664.1_cds_XP_017640369.1_229	816	202	0
lcl|NC_030664.1_cds_XP_017627828.1_230	1185	39	0
lcl|NC_030664.1_cds_XP_017606262.1_231	276	0	0
lcl|NC_030664.1_cds_XP_017606148.1_232	2148	51	0
lcl|NC_030664.1_cds_XP_017643713.1_233	1164	0	0
lcl|NC_030664.1_cds_XP_017648510.1_234	1101	32	0
lcl|NC_030664.1_cds_XP_017620092.1_235	1716	11	0
lcl|NC_030664.1_cds_XP_017627060.1_236	477	17	0
lcl|NC_030664.1_cds_XP_017647914.1_237	489	2	0
lcl|NC_030664.1_cds_XP_017617222.1_238	1836	23	0
lcl|NC_030664.1_cds_XP_017629280.1_239	288	3	0
lcl|NC_030664.1_cds_XP_017605455.1_241	2616	110	0
lcl|NC_030664.1_cds_XP_017605462.1_242	2433	99	0
lcl|NC_030664.1_cds_XP_017605473.1_243	1467	9	0
lcl|NC_030664.1_cds_XP_017646094.1_244	591	10	0
lcl|NC_030664.1_cds_XP_017627757.1_245	834	88	0
lcl|NC_030664.1_cds_XP_017644688.1_246	591	0	0
lcl|NC_030664.1_cds_XP_017644668.1_247	843	0	0
lcl|NC_030664.1_cds_XP_017614720.1_249	2133	46	0
lcl|NC_030664.1_cds_XP_017623119.1_250	1332	200	0
lcl|NC_030664.1_cds_XP_017624759.1_251	1389	22	0
lcl|NC_030664.1_cds_XP_017628744.1_252	1035	12	0
lcl|NC_030664.1_cds_XP_017647930.1_253	333	1	0
lcl|NC_030664.1_cds_XP_017640354.1_254	912	100	0
lcl|NC_030664.1_cds_XP_017610459.1_255	2814	79	0
lcl|NC_030664.1_cds_XP_017625462.1_256	726	7	0
lcl|NC_030664.1_cds_XP_017644476.1_257	549	0	0
lcl|NC_030664.1_cds_XP_017626220.1_258	1746	61	0
lcl|NC_030664.1_cds_XP_017625804.1_260	1035	54	0
lcl|NC_030664.1_cds_XP_017614560.1_262	1572	11	0
lcl|NC_030664.1_cds_XP_017614566.1_263	1545	14	0
lcl|NC_030664.1_cds_XP_017645418.1_265	639	131	0
lcl|NC_030664.1_cds_XP_017644586.1_266	681	4	0
lcl|NC_030664.1_cds_XP_017610402.1_267	1464	337	0
lcl|NC_030664.1_cds_XP_017606368.1_268	909	54	0
lcl|NC_030664.1_cds_XP_017606384.1_270	864	64	0
lcl|NC_030664.1_cds_XP_017606454.1_271	2121	175	0
lcl|NC_030664.1_cds_XP_017607725.1_272	2109	81	0
lcl|NC_030664.1_cds_XP_017647290.1_273	456	0	0
lcl|NC_030664.1_cds_XP_017639920.1_274	852	18	0
lcl|NC_030664.1_cds_XP_017645907.1_275	1080	27	0
lcl|NC_030664.1_cds_XP_017623259.1_276	429	250	0
lcl|NC_030664.1_cds_XP_017607726.1_277	5919	134	0
lcl|NC_030664.1_cds_XP_017628578.1_278	594	27	0
lcl|NC_030664.1_cds_XP_017614852.1_280	879	292	0
lcl|NC_030664.1_cds_XP_017614842.1_281	1581	1	0
lcl|NC_030664.1_cds_XP_017642620.1_282	402	1	0
lcl|NC_030664.1_cds_XP_017642472.1_283	1128	10	0
lcl|NC_030664.1_cds_XP_017642292.1_284	348	0	0
lcl|NC_030664.1_cds_XP_017603779.1_293	2391	175	0
lcl|NC_030664.1_cds_XP_017610582.1_295	3030	168	0
lcl|NC_030664.1_cds_XP_017635569.1_297	1281	50	0
lcl|NC_030664.1_cds_XP_017603682.1_298	1872	298	0
lcl|NC_030664.1_cds_XP_017614634.1_299	1314	106	0
lcl|NC_030664.1_cds_XP_017629784.1_301	636	0	0
lcl|NC_030664.1_cds_XP_017629802.1_302	1503	0	0
lcl|NC_030664.1_cds_XP_017615063.1_303	624	44	0
lcl|NC_030664.1_cds_XP_017610276.1_305	2004	140	0
lcl|NC_030664.1_cds_XP_017608419.1_306	648	224	0
lcl|NC_030664.1_cds_XP_017628611.1_307	1248	14	0
lcl|NC_030664.1_cds_XP_017623353.1_308	906	51	0
lcl|NC_030664.1_cds_XP_017629821.1_309	1035	0	0
lcl|NC_030664.1_cds_XP_017625562.1_310	219	7	0
lcl|NC_030664.1_cds_XP_017629832.1_312	306	0	0
lcl|NC_030664.1_cds_XP_017639573.1_313	492	132	0
lcl|NC_030664.1_cds_XP_017629850.1_314	2142	0	0
lcl|NC_030664.1_cds_XP_017647757.1_315	270	0	0
lcl|NC_030664.1_cds_XP_017624788.1_316	1854	35	0
lcl|NC_030664.1_cds_XP_017626534.1_318	867	76	0
lcl|NC_030664.1_cds_XP_017640967.1_319	615	72	0
lcl|NC_030664.1_cds_XP_017607479.1_320	1434	122	0
lcl|NC_030664.1_cds_XP_017607496.1_322	996	75	0
lcl|NC_030664.1_cds_XP_017609126.1_323	1263	15	0
lcl|NC_030664.1_cds_XP_017629888.1_325	1359	0	0
lcl|NC_030664.1_cds_XP_017639025.1_326	711	47	0
lcl|NC_030664.1_cds_XP_017604069.1_327	2238	5919	0
lcl|NC_030664.1_cds_XP_017623340.1_328	1566	79	0
lcl|NC_030664.1_cds_XP_017622444.1_329	1314	40	0
lcl|NC_030664.1_cds_XP_017627423.1_330	456	290	0
lcl|NC_030664.1_cds_XP_017624054.1_331	924	43	0
lcl|NC_030664.1_cds_XP_017645287.1_334	426	7	0
lcl|NC_030664.1_cds_XP_017645389.1_335	339	1	0
lcl|NC_030664.1_cds_XP_017613800.1_337	984	34	0
lcl|NC_030664.1_cds_XP_017613805.1_338	900	13	0
lcl|NC_030664.1_cds_XP_017645674.1_339	390	0	0
lcl|NC_030664.1_cds_XP_017629900.1_340	903	0	0
lcl|NC_030664.1_cds_XP_017627437.1_341	984	18	0
lcl|NC_030664.1_cds_XP_017623904.1_342	549	123	0
lcl|NC_030664.1_cds_XP_017611223.1_343	309	12	0
lcl|NC_030664.1_cds_XP_017629909.1_344	516	0	0
lcl|NC_030664.1_cds_XP_017645960.1_345	459	189	0
lcl|NC_030664.1_cds_XP_017647677.1_346	351	0	0
lcl|NC_030664.1_cds_XP_017629920.1_348	321	0	0
lcl|NC_030664.1_cds_XP_017647028.1_349	546	2	0
lcl|NC_030664.1_cds_XP_017622862.1_351	1284	31	0
lcl|NC_030664.1_cds_XP_017629940.1_352	507	0	0
lcl|NC_030664.1_cds_XP_017644032.1_353	1953	0	0
lcl|NC_030664.1_cds_XP_017642507.1_354	264	1	0
lcl|NC_030664.1_cds_XP_017645170.1_355	282	0	0
lcl|NC_030664.1_cds_XP_017640805.1_357	291	272	0
lcl|NC_030664.1_cds_XP_017624874.1_358	2169	79	0
lcl|NC_030664.1_cds_XP_017606310.1_360	1338	66	0
lcl|NC_030664.1_cds_XP_017606288.1_361	1596	23	0
lcl|NC_030664.1_cds_XP_017640821.1_363	351	32	0
lcl|NC_030664.1_cds_XP_017643825.1_364	357	13	0
lcl|NC_030664.1_cds_XP_017643833.1_365	255	5	0
lcl|NC_030664.1_cds_XP_017605561.1_366	3807	184	0
lcl|NC_030664.1_cds_XP_017630094.1_374	753	0	0
lcl|NC_030664.1_cds_XP_017614011.1_375	2448	7	0
lcl|NC_030664.1_cds_XP_017614005.1_376	2556	5	0
lcl|NC_030664.1_cds_XP_017613998.1_377	2625	10	0
lcl|NC_030664.1_cds_XP_017630112.1_378	2130	0	0
lcl|NC_030664.1_cds_XP_017640980.1_379	261	89	0
lcl|NC_030664.1_cds_XP_017630121.1_380	2385	20	0
lcl|NC_030664.1_cds_XP_017648095.1_381	531	0	0
lcl|NC_030664.1_cds_XP_017641393.1_383	1401	55	0
lcl|NC_030664.1_cds_XP_017630130.1_384	1068	0	0
lcl|NC_030664.1_cds_XP_017630151.1_385	1410	2	0
lcl|NC_030664.1_cds_XP_017643105.1_388	885	0	0
lcl|NC_030664.1_cds_XP_017644825.1_392	384	0	0
lcl|NC_030664.1_cds_XP_017644484.1_393	231	6	0
lcl|NC_030664.1_cds_XP_017614987.1_394	2946	18	0
lcl|NC_030664.1_cds_XP_017607793.1_395	657	42	0
lcl|NC_030664.1_cds_XP_017607727.1_396	1473	0	0
lcl|NC_030664.1_cds_XP_017645407.1_397	573	0	0
lcl|NC_030664.1_cds_XP_017630160.1_399	1110	0	0
lcl|NC_030664.1_cds_XP_017626366.1_400	1575	28	0
lcl|NC_030664.1_cds_XP_017643688.1_401	342	14	0
lcl|NC_030664.1_cds_XP_017644259.1_402	1551	8	0
lcl|NC_030664.1_cds_XP_017645001.1_403	900	0	0
lcl|NC_030664.1_cds_XP_017630175.1_404	1245	4	0
lcl|NC_030664.1_cds_XP_017630180.1_405	1482	0	0
lcl|NC_030664.1_cds_XP_017621552.1_406	609	45	0
lcl|NC_030664.1_cds_XP_017630188.1_409	1419	0	0
lcl|NC_030664.1_cds_XP_017634832.1_410	1368	81	0
lcl|NC_030664.1_cds_XP_017647597.1_411	906	1	0
lcl|NC_030664.1_cds_XP_017639898.1_412	402	88	0
lcl|NC_030664.1_cds_XP_017643982.1_416	1215	0	0
lcl|NC_030664.1_cds_XP_017606594.1_417	3078	87	0
lcl|NC_030664.1_cds_XP_017606606.1_418	1749	4	0
lcl|NC_030664.1_cds_XP_017639718.1_419	669	322	0
lcl|NC_030664.1_cds_XP_017640598.1_420	456	0	0
lcl|NC_030664.1_cds_XP_017637106.1_421	1773	120	0
lcl|NC_030664.1_cds_XP_017612321.1_422	729	2	0
lcl|NC_030664.1_cds_XP_017612296.1_425	828	1	0
lcl|NC_030664.1_cds_XP_017630207.1_429	1857	0	0
lcl|NC_030664.1_cds_XP_017639681.1_430	411	56	0
lcl|NC_030664.1_cds_XP_017630223.1_431	2946	15	0
lcl|NC_030664.1_cds_XP_017630231.1_432	1410	0	0
lcl|NC_030664.1_cds_XP_017613591.1_433	1728	48	0
lcl|NC_030664.1_cds_XP_017613601.1_434	780	1	0
lcl|NC_030664.1_cds_XP_017624279.1_435	972	73	0
lcl|NC_030664.1_cds_XP_017613794.1_437	2082	157	0
lcl|NC_030664.1_cds_XP_017628805.1_438	2211	11	0
lcl|NC_030664.1_cds_XP_017611520.1_439	1068	38	0
lcl|NC_030664.1_cds_XP_017624378.1_441	1014	27	0
lcl|NC_030664.1_cds_XP_017630241.1_442	282	0	0
lcl|NC_030664.1_cds_XP_017614271.1_443	1995	93	0
lcl|NC_030664.1_cds_XP_017628532.1_445	564	4	0
lcl|NC_030664.1_cds_XP_017606699.1_446	1287	33	0
lcl|NC_030664.1_cds_XP_017606711.1_447	1155	134	0
lcl|NC_030664.1_cds_XP_017611034.1_448	1194	82	0
lcl|NC_030664.1_cds_XP_017622574.1_449	1005	140	0
lcl|NC_030664.1_cds_XP_017608031.1_450	939	24	0
lcl|NC_030664.1_cds_XP_017641132.1_454	1311	17	0
lcl|NC_030664.1_cds_XP_017614499.1_455	423	97	0
lcl|NC_030664.1_cds_XP_017630251.1_456	651	0	0
lcl|NC_030664.1_cds_XP_017630260.1_457	564	0	0
lcl|NC_030664.1_cds_XP_017630276.1_458	1134	0	0
lcl|NC_030664.1_cds_XP_017637218.1_459	615	38	0
lcl|NC_030664.1_cds_XP_017630290.1_461	534	0	0
lcl|NC_030664.1_cds_XP_017630340.1_467	819	1533	0
lcl|NC_030664.1_cds_XP_017630462.1_471	2058	0	0
lcl|NC_030664.1_cds_XP_017613936.1_473	1728	14	0
lcl|NC_030664.1_cds_XP_017646424.1_474	504	8	0
lcl|NC_030664.1_cds_XP_017647888.1_475	2061	0	0
lcl|NC_030664.1_cds_XP_017614106.1_476	753	70	0
lcl|NC_030664.1_cds_XP_017630549.1_477	1212	0	0
lcl|NC_030664.1_cds_XP_017626791.1_479	717	75	0
lcl|NC_030664.1_cds_XP_017626121.1_480	792	34	0
lcl|NC_030664.1_cds_XP_017626081.1_482	819	29	0
lcl|NC_030664.1_cds_XP_017606396.1_488	2535	131	0
lcl|NC_030664.1_cds_XP_017631171.1_489	537	678	0
lcl|NC_030664.1_cds_XP_017630561.1_490	795	0	0
lcl|NC_030664.1_cds_XP_017643151.1_491	1053	2	0
lcl|NC_030664.1_cds_XP_017611122.1_492	1506	85	0
lcl|NC_030664.1_cds_XP_017625891.1_493	1470	113	0
lcl|NC_030664.1_cds_XP_017630574.1_494	1776	0	0
lcl|NC_030664.1_cds_XP_017630598.1_495	2574	3	0
lcl|NC_030664.1_cds_XP_017630623.1_496	1431	0	0
lcl|NC_030664.1_cds_XP_017629296.1_497	447	1	0
lcl|NC_030664.1_cds_XP_017629293.1_498	480	2	0
lcl|NC_030664.1_cds_XP_017626522.1_499	429	4	0
lcl|NC_030664.1_cds_XP_017638841.1_500	2610	35	0
lcl|NC_030664.1_cds_XP_017630695.1_503	615	0	0
lcl|NC_030664.1_cds_XP_017616216.1_504	798	7763	0
lcl|NC_030664.1_cds_XP_017630721.1_505	888	0	0
lcl|NC_030664.1_cds_XP_017642262.1_506	570	0	0
lcl|NC_030664.1_cds_XP_017630731.1_508	231	0	0
lcl|NC_030664.1_cds_XP_017646982.1_509	1146	1	0
lcl|NC_030664.1_cds_XP_017630743.1_510	414	0	0
lcl|NC_030664.1_cds_XP_017630756.1_511	1497	0	0
lcl|NC_030664.1_cds_XP_017630762.1_512	699	0	0
lcl|NC_030664.1_cds_XP_017630775.1_513	546	0	0
lcl|NC_030664.1_cds_XP_017625688.1_514	792	2	0
lcl|NC_030664.1_cds_XP_017644390.1_516	588	8	0
lcl|NC_030664.1_cds_XP_017645011.1_517	1068	4	0
lcl|NC_030664.1_cds_XP_017645341.1_518	1194	30	0
lcl|NC_030664.1_cds_XP_017611478.1_519	1758	172	0
lcl|NC_030664.1_cds_XP_017630798.1_520	522	0	0
lcl|NC_030664.1_cds_XP_017627782.1_521	2331	22	0
lcl|NC_030664.1_cds_XP_017644219.1_522	600	5	0
lcl|NC_030664.1_cds_XP_017647389.1_523	447	0	0
lcl|NC_030664.1_cds_XP_017613105.1_524	3957	90	0
lcl|NC_030664.1_cds_XP_017623949.1_526	1050	112	0
lcl|NC_030664.1_cds_XP_017603695.1_527	5073	181	0
lcl|NC_030664.1_cds_XP_017605386.1_529	411	36	0
lcl|NC_030664.1_cds_XP_017628443.1_530	381	305	0
lcl|NC_030664.1_cds_XP_017627100.1_531	192	52	0
lcl|NC_030664.1_cds_XP_017605165.1_533	909	513	0
lcl|NC_030664.1_cds_XP_017624401.1_534	1701	87	0
lcl|NC_030664.1_cds_XP_017612863.1_535	2187	151	0
lcl|NC_030664.1_cds_XP_017630819.1_536	762	0	0
lcl|NC_030664.1_cds_XP_017623474.1_537	1092	60	0
lcl|NC_030664.1_cds_XP_017606651.1_538	1821	114	0
lcl|NC_030664.1_cds_XP_017647333.1_543	708	0	0
lcl|NC_030664.1_cds_XP_017640632.1_544	417	23	0
lcl|NC_030664.1_cds_XP_017646784.1_545	1122	0	0
lcl|NC_030664.1_cds_XP_017622732.1_546	1440	39	0
lcl|NC_030664.1_cds_XP_017629207.1_547	699	4	0
lcl|NC_030664.1_cds_XP_017627615.1_550	1626	16	0
lcl|NC_030664.1_cds_XP_017606095.1_551	3021	52	0
lcl|NC_030664.1_cds_XP_017606090.1_552	3153	16	0
lcl|NC_030664.1_cds_XP_017646886.1_553	1449	0	0
lcl|NC_030664.1_cds_XP_017644258.1_554	474	37	0
lcl|NC_030664.1_cds_XP_017643286.1_555	861	18	0
lcl|NC_030664.1_cds_XP_017639103.1_556	468	5	0
lcl|NC_030664.1_cds_XP_017630833.1_557	1518	50	0
lcl|NC_030664.1_cds_XP_017630844.1_558	1071	7	0
lcl|NC_030664.1_cds_XP_017630857.1_559	933	0	0
lcl|NC_030664.1_cds_XP_017630868.1_560	492	0	0
lcl|NC_030664.1_cds_XP_017646051.1_561	966	5	0
lcl|NC_030664.1_cds_XP_017613127.1_562	993	141	0
lcl|NC_030664.1_cds_XP_017630880.1_563	672	0	0
lcl|NC_030664.1_cds_XP_017630901.1_564	1305	0	0
lcl|NC_030664.1_cds_XP_017641037.1_565	1335	12	0
lcl|NC_030664.1_cds_XP_017641245.1_566	231	26	0
lcl|NC_030664.1_cds_XP_017626276.1_567	1101	64	0
lcl|NC_030664.1_cds_XP_017614927.1_568	1197	42	0
lcl|NC_030664.1_cds_XP_017628622.1_570	1125	396	0
lcl|NC_030664.1_cds_XP_017640953.1_571	528	4	0
